filename,compound_name,area,compound_name_IS,area_IS,bmis_area,result_column
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 1(13C)",2099605.0,"Arsenobetaine, 13C2",659452864.0,0.0031838590968648823,2055225.783738567
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 1(13C)",1923452.0,"Arsenobetaine, 13C2",680675200.0,0.002825800029147529,1824093.624404404
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 1(13C)",1403119.0,"Arsenobetaine, 13C2",684657984.0,0.002049372143157539,1322898.5143345012
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1349377.0,"Arsenobetaine, 13C2",587306048.0,0.0022975704142587,1483113.985788227
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 1(13C)",2222808.0,"Arsenobetaine, 13C2",643327872.0,0.0034551713002728413,2230361.6232724306
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 1(13C)",1638720.0,"Arsenobetaine, 13C2",686512256.0,0.002387022206344995,1540856.3744757178
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 1(13C)",2356152.0,"Arsenobetaine, 13C2",654315008.0,0.003600944455182052,2324460.243039033
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 1(13C)",2195947.0,"Arsenobetaine, 13C2",601826368.0,0.003648804899156562,2355354.832116309
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 1(13C)",1279427.0,"Arsenobetaine, 13C2",633646784.0,0.0020191485734740193,1303388.7754294868
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 1(13C)",1362426.0,"Arsenobetaine, 13C2",760615872.0,0.0017912142648529954,1156253.9764875874
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 1(13C)",2869014.0,"Arsenobetaine, 13C2",619637376.0,0.004630150005670413,2988826.8873460605
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 1(13C)",1162883.0,"Arsenobetaine, 13C2",647447424.0,0.0017961041420407288,1159410.4609204067
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 1(13C)",1574244.0,"Arsenobetaine, 13C2",646248128.0,0.002435974561151843,1572455.8073378128
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 1(13C)",1389908.0,"Arsenobetaine, 13C2",600972160.0,0.002312766035618023,1492922.9728908164
230810_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 1(13C)",,"Arsenobetaine, 13C2",6988559.0,,
230810_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 1(13C)",26376.0,"Arsenobetaine, 13C2",6944015.0,0.0037983788917506658,2451906.946014448
230810_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 1(13C)",46569.0,"Arsenobetaine, 13C2",6058090.0,0.007687076289721678,4962115.756868201
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 1(13C)",1634816.0,"Arsenobetaine, 13C2",448062304.0,0.0036486354362004086,2355245.4413969717
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 1(13C)",595052.0,"Arsenobetaine, 13C2",365337984.0,0.0016287712366639653,1051394.719288859
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 1(13C)",1082781.0,"Arsenobetaine, 13C2",331724640.0,0.003264095787397644,2107019.694890968
230810_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 1(13C)",12038895.0,"Arsenobetaine, 13C2",1306156.0,9.217042221602933,5949730263.596921
230810_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 1(13C)",10192717.0,"Arsenobetaine, 13C2",559955.0,18.202743077568734,11750126425.075157
230810_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 1(13C)",11095427.0,"Arsenobetaine, 13C2",83238.0,133.2976164732454,86045484411.18874
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 1(13C)",10373845.0,"Arsenobetaine, 13C2",475304320.0,0.021825690538642695,14088789.917583782
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 1(13C)",8904937.0,"Arsenobetaine, 13C2",398731968.0,0.02233314034153389,14416355.895576337
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 1(13C)",14357289.0,"Arsenobetaine, 13C2",391831840.0,0.03664145568160056,23652574.49511289
230810_Std_H2OinMatrix_1,"Guanine 0(15N), 1(13C)",2139590.0,"Arsenobetaine, 13C2",517286688.0,0.004136178350678918,2669961.2432055227
230810_Std_H2OinMatrix_2,"Guanine 0(15N), 1(13C)",792841.0,"Arsenobetaine, 13C2",392321088.0,0.0020208982495480846,1304518.2159201638
230810_Std_H2OinMatrix_3,"Guanine 0(15N), 1(13C)",1714938.0,"Arsenobetaine, 13C2",385087424.0,0.004453373164427203,2874714.9524150644
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 0(13C)",15454.0,"Arsenobetaine, 13C2",591801344.0,2.6113492570912446e-05,16856.62637773521
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 0(13C)",,"Arsenobetaine, 13C2",688531712.0,,
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 0(13C)",,"Arsenobetaine, 13C2",709285440.0,,
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 0(13C)",14732.0,"Arsenobetaine, 13C2",634969408.0,2.320111774581745e-05,14976.64750607588
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 0(13C)",2954939.0,"Arsenobetaine, 13C2",690919680.0,0.004276819846845295,2760747.3051481918
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 0(13C)",2354152.0,"Arsenobetaine, 13C2",618674368.0,0.003805155218585038,2456281.160200859
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 0(13C)",2725053.0,"Arsenobetaine, 13C2",609712896.0,0.004469403579746491,2885062.810748582
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 0(13C)",2691247.0,"Arsenobetaine, 13C2",803899584.0,0.003347740257071709,2161013.3753621154
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 0(13C)",1863818.0,"Arsenobetaine, 13C2",645509696.0,0.002887358643176756,1863830.5747263131
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 0(13C)",2544002.0,"Arsenobetaine, 13C2",652528576.0,0.0038986828984482664,2516654.591719054
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 0(13C)",2011372.0,"Arsenobetaine, 13C2",663170176.0,0.003032965101253287,1957821.5893451471
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 0(13C)",1789037.0,"Arsenobetaine, 13C2",629394432.0,0.002842473509520974,1834856.590266149
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 0(13C)",1817248.0,"Arsenobetaine, 13C2",644034688.0,0.002821661680434207,1821422.2621616165
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 0(13C)",1934503.0,"Arsenobetaine, 13C2",620862976.0,0.003115829216397017,2011311.540002126
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 0(13C)",2340187.0,"Arsenobetaine, 13C2",616210752.0,0.0037977055616192816,2451472.301953613
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 0(13C)",1775880.0,"Arsenobetaine, 13C2",649602240.0,0.0027337959918364812,1764703.725562491
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 0(13C)",1558486.0,"Arsenobetaine, 13C2",657809024.0,0.002369207388678207,1529356.6593540793
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 0(13C)",1741133.0,"Arsenobetaine, 13C2",665541184.0,0.0026161160899698735,1688739.695375906
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 0(13C)",2983694.0,"Arsenobetaine, 13C2",532375776.0,0.0056044886610317896,3617776.179908566
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 0(13C)",4887294.0,"Arsenobetaine, 13C2",707928128.0,0.006903658445960209,4456408.530840235
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 0(13C)",2752387.0,"Arsenobetaine, 13C2",655992192.0,0.004195761830043245,2708423.21634843
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 0(13C)",2036829.0,"Arsenobetaine, 13C2",617757568.0,0.0032971332210372855,2128345.8225175343
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 0(13C)",1361630.0,"Arsenobetaine, 13C2",668645504.0,0.002036400442169129,1314525.0990798566
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 0(13C)",1706482.0,"Arsenobetaine, 13C2",656068480.0,0.002601072985551752,1679029.1601018927
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 0(13C)",3507898.0,"Arsenobetaine, 13C2",648285824.0,0.00541103610496348,3492899.836745886
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 0(13C)",2176463.0,"Arsenobetaine, 13C2",546801216.0,0.003980355083921394,2569375.1350257397
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 0(13C)",4730199.0,"Arsenobetaine, 13C2",610043008.0,0.0077538779036379025,5005237.137287065
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 0(13C)",2618400.0,"Arsenobetaine, 13C2",680284288.0,0.003848979090341713,2484570.085193256
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 0(13C)",3149815.0,"Arsenobetaine, 13C2",669855552.0,0.00470223019066654,3035355.6595667154
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 0(13C)",3867585.0,"Arsenobetaine, 13C2",700186240.0,0.00552365182154965,3565594.8641765905
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 0(13C)",2213964.0,"Arsenobetaine, 13C2",620907264.0,0.0035656918969464656,2301704.221360855
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 0(13C)",3583987.0,"Arsenobetaine, 13C2",659452864.0,0.005434788740260896,3508232.4965809453
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 0(13C)",4380937.0,"Arsenobetaine, 13C2",680675200.0,0.0064361636798285,4154634.0904880166
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 0(13C)",4742447.0,"Arsenobetaine, 13C2",684657984.0,0.006926738767133109,4471307.202461168
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 0(13C)",4267046.0,"Arsenobetaine, 13C2",587306048.0,0.0072654555738544,4689953.660542392
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 0(13C)",7612520.0,"Arsenobetaine, 13C2",643327872.0,0.01183303309451514,7638389.129602667
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 0(13C)",2038086.0,"Arsenobetaine, 13C2",686512256.0,0.00296875399118876,1916372.4155619738
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 0(13C)",3257961.0,"Arsenobetaine, 13C2",654315008.0,0.004979193446835932,3214139.333061573
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 0(13C)",3033015.0,"Arsenobetaine, 13C2",601826368.0,0.005039684469258748,3253187.138000711
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 0(13C)",978054.0,"Arsenobetaine, 13C2",633646784.0,0.001543531861435282,996371.5048720336
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 0(13C)",997887.0,"Arsenobetaine, 13C2",760615872.0,0.0013119460646753372,846879.6190290474
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 0(13C)",2065871.0,"Arsenobetaine, 13C2",619637376.0,0.003333999981305195,2152143.834288886
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 0(13C)",1291594.0,"Arsenobetaine, 13C2",647447424.0,0.001994901751281043,1287737.1110094755
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 0(13C)",1739344.0,"Arsenobetaine, 13C2",646248128.0,0.002691449189002525,1737368.2693141473
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 0(13C)",1923340.0,"Arsenobetaine, 13C2",600972160.0,0.0032003811956946558,2065891.0306867955
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 0(13C)",95546.0,"Arsenobetaine, 13C2",6988559.0,0.01367177410965551,8825322.291203722
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 0(13C)",23041.0,"Arsenobetaine, 13C2",6944015.0,0.0033181091918724256,2141886.106427013
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 0(13C)",,"Arsenobetaine, 13C2",6058090.0,,
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 0(13C)",2553551.0,"Arsenobetaine, 13C2",448062304.0,0.005699098043293551,3678847.865524119
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 0(13C)",888645.0,"Arsenobetaine, 13C2",365337984.0,0.002432391481089467,1570142.8788113447
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 0(13C)",1811981.0,"Arsenobetaine, 13C2",331724640.0,0.005462304518591082,3525994.318119944
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 0(13C)",3927596.0,"Arsenobetaine, 13C2",1306156.0,3.0069884454843065,1941053293.0457664
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 0(13C)",3078650.0,"Arsenobetaine, 13C2",559955.0,5.498031091784161,3549056323.113614
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 0(13C)",3541495.0,"Arsenobetaine, 13C2",83238.0,42.546613325644536,27464436728.2848
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 0(13C)",5013230.0,"Arsenobetaine, 13C2",475304320.0,0.010547410972406057,6808501.985380401
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 0(13C)",3937727.0,"Arsenobetaine, 13C2",398731968.0,0.009875624018187576,6374854.067088866
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 0(13C)",6293789.0,"Arsenobetaine, 13C2",391831840.0,0.01606247465749593,10368553.086799469
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 0(13C)",3158464.0,"Arsenobetaine, 13C2",517286688.0,0.0061058288822619,3941398.3370925677
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 0(13C)",1288639.0,"Arsenobetaine, 13C2",392321088.0,0.003284653921025015,2120290.2590117613
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 0(13C)",2656082.0,"Arsenobetaine, 13C2",385087424.0,0.006897348068162309,4452335.093303962
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 1(13C)",16059.0,"Arsenobetaine, 13C2",591801344.0,2.713579508193885e-05,17516.537013074267
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 1(13C)",16349.0,"Arsenobetaine, 13C2",688531712.0,2.374473058402864e-05,15327.557231497802
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 1(13C)",19320.0,"Arsenobetaine, 13C2",709285440.0,2.7238681228251353e-05,17582.95146618219
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 1(13C)",50577.0,"Arsenobetaine, 13C2",634969408.0,7.965265627411139e-05,51416.908832120534
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 1(13C)",34472.0,"Arsenobetaine, 13C2",690919680.0,4.989291953588585e-05,32206.580610655066
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 1(13C)",44199.0,"Arsenobetaine, 13C2",618674368.0,7.144145981493127e-05,46116.46614140369
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 1(13C)",57894.0,"Arsenobetaine, 13C2",609712896.0,9.495288746525053e-05,61293.42305102998
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 1(13C)",24658.0,"Arsenobetaine, 13C2",803899584.0,3.06729851473589e-05,19799.84290170283
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 1(13C)",21790.0,"Arsenobetaine, 13C2",645509696.0,3.3756270641672905e-05,21790.147011825382
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 1(13C)",42399.0,"Arsenobetaine, 13C2",652528576.0,6.497646472420543e-05,41943.22097006849
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 1(13C)",18865.0,"Arsenobetaine, 13C2",663170176.0,2.844669540748467e-05,18362.74159280143
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 1(13C)",19819.0,"Arsenobetaine, 13C2",629394432.0,3.148899798338222e-05,20326.59065323121
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 1(13C)",37558.0,"Arsenobetaine, 13C2",644034688.0,5.8316734641473226e-05,37644.27162515297
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 1(13C)",16478.0,"Arsenobetaine, 13C2",620862976.0,2.6540477749473662e-05,17132.25131010654
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 1(13C)",13483.0,"Arsenobetaine, 13C2",616210752.0,2.188050104000782e-05,14124.170866362629
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",649602240.0,,
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 1(13C)",23922.0,"Arsenobetaine, 13C2",657809024.0,3.636617791366754e-05,23474.87882795757
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",665541184.0,,
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 1(13C)",17293.0,"Arsenobetaine, 13C2",532375776.0,3.2482695080401255e-05,20968.036091891074
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 1(13C)",18249.0,"Arsenobetaine, 13C2",707928128.0,2.5778040564027427e-05,16640.08739382232
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 1(13C)",32890.0,"Arsenobetaine, 13C2",655992192.0,5.013779188396194e-05,32364.649152063237
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 1(13C)",53287.0,"Arsenobetaine, 13C2",617757568.0,8.625875709223202e-05,55681.239733179296
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 1(13C)",30847.0,"Arsenobetaine, 13C2",668645504.0,4.61335637725308e-05,29779.86364233774
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",656068480.0,,
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 1(13C)",23555.0,"Arsenobetaine, 13C2",648285824.0,3.633428208357677e-05,23454.28962146258
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",546801216.0,,
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 1(13C)",38030.0,"Arsenobetaine, 13C2",610043008.0,6.2339867027867e-05,40241.26010999265
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 1(13C)",34705.0,"Arsenobetaine, 13C2",680284288.0,5.101543665227206e-05,32931.181181878994
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 1(13C)",44687.0,"Arsenobetaine, 13C2",669855552.0,6.671139750439808e-05,43063.14445739124
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 1(13C)",37924.0,"Arsenobetaine, 13C2",700186240.0,5.416273247529114e-05,34962.804858596
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 1(13C)",21671.0,"Arsenobetaine, 13C2",620907264.0,3.490215247344892e-05,22529.82983513331
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 1(13C)",16144.0,"Arsenobetaine, 13C2",659452864.0,2.4480900578816805e-05,15802.7653071294
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",680675200.0,,
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 1(13C)",33752.0,"Arsenobetaine, 13C2",684657984.0,4.929760667188831e-05,31822.29779214599
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 1(13C)",71545.0,"Arsenobetaine, 13C2",587306048.0,0.00012181893962038682,78635.83721466923
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 1(13C)",260384.0,"Arsenobetaine, 13C2",643327872.0,0.0004047454048438927,261268.84594358513
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 1(13C)",14075.0,"Arsenobetaine, 13C2",686512256.0,2.050218313946605e-05,13234.44729468471
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 1(13C)",84728.0,"Arsenobetaine, 13C2",654315008.0,0.00012949114564708258,83588.3540078107
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 1(13C)",17449.0,"Arsenobetaine, 13C2",601826368.0,2.899341226604415e-05,18715.655006973066
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",633646784.0,,
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",760615872.0,,
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 1(13C)",22570.0,"Arsenobetaine, 13C2",619637376.0,3.642452969137872e-05,23512.545720376613
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 1(13C)",19692.0,"Arsenobetaine, 13C2",647447424.0,3.041482484916026e-05,19633.196801780276
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 1(13C)",71416.0,"Arsenobetaine, 13C2",646248128.0,0.00011050863732637381,71334.87816173176
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 1(13C)",17516.0,"Arsenobetaine, 13C2",600972160.0,2.914610886467686e-05,18814.222806945163
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 1(13C)",21902.0,"Arsenobetaine, 13C2",6988559.0,0.0031339794083444098,2023027.7439342716
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 1(13C)",20584.0,"Arsenobetaine, 13C2",6944015.0,0.0029642793110325944,1913483.946647005
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",6058090.0,,
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",448062304.0,,
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",365337984.0,,
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",331724640.0,,
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 1(13C)",71782.0,"Arsenobetaine, 13C2",1306156.0,0.054956682050229834,35475310.46508124
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 1(13C)",44207.0,"Arsenobetaine, 13C2",559955.0,0.07894741541731032,50961665.94964791
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 1(13C)",81831.0,"Arsenobetaine, 13C2",83238.0,0.9830966625819938,634602709.2830213
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 1(13C)",52140.0,"Arsenobetaine, 13C2",475304320.0,0.00010969814034090832,70811.6909692422
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 1(13C)",71483.0,"Arsenobetaine, 13C2",398731968.0,0.00017927581868730426,115725.05998453255
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 1(13C)",211607.0,"Arsenobetaine, 13C2",391831840.0,0.0005400454439843377,348606.92232268595
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 1(13C)",,"Arsenobetaine, 13C2",517286688.0,,
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 1(13C)",16084.0,"Arsenobetaine, 13C2",392321088.0,4.0997031492734846e-05,26464.159881817304
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 1(13C)",27643.0,"Arsenobetaine, 13C2",385087424.0,7.178369969308579e-05,46337.38679159808
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 2(15N), 0(13C)",44764.0,"Arsenobetaine, 13C2",591801344.0,7.564024727865437e-05,48826.84244680593
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 2(15N), 0(13C)",,"Arsenobetaine, 13C2",688531712.0,,
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 2(15N), 0(13C)",18180.0,"Arsenobetaine, 13C2",709285440.0,2.5631429851429068e-05,16545.448118798766
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 2(15N), 0(13C)",78647.0,"Arsenobetaine, 13C2",634969408.0,0.00012385951040967317,79953.0543314112
230810_Poo_G5_NFEX_Full1,"Guanine 2(15N), 0(13C)",2005645.0,"Arsenobetaine, 13C2",690919680.0,0.0029028627466509568,1873838.691368568
230810_Poo_G5_NFEX_Full10,"Guanine 2(15N), 0(13C)",1601805.0,"Arsenobetaine, 13C2",618674368.0,0.0025890922314725667,1671295.4150010436
230810_Poo_G5_NFEX_Full11,"Guanine 2(15N), 0(13C)",1765655.0,"Arsenobetaine, 13C2",609712896.0,0.002895879374675388,1869330.826634303
230810_Poo_G5_NFEX_Full2,"Guanine 2(15N), 0(13C)",1721859.0,"Arsenobetaine, 13C2",803899584.0,0.0021418831832608586,1382615.6906027712
230810_Poo_G5_NFEX_Full3,"Guanine 2(15N), 0(13C)",1311005.0,"Arsenobetaine, 13C2",645509696.0,0.002030960972583129,1311013.8450315802
230810_Poo_G5_NFEX_Full4,"Guanine 2(15N), 0(13C)",1604131.0,"Arsenobetaine, 13C2",652528576.0,0.0024583306524801145,1586886.978417815
230810_Poo_G5_NFEX_Full5,"Guanine 2(15N), 0(13C)",1163657.0,"Arsenobetaine, 13C2",663170176.0,0.0017546883773012132,1132676.002844131
230810_Poo_G5_NFEX_Full6,"Guanine 2(15N), 0(13C)",1179282.0,"Arsenobetaine, 13C2",629394432.0,0.0018736772046944324,1209484.962849983
230810_Poo_G5_NFEX_Full7,"Guanine 2(15N), 0(13C)",1227316.0,"Arsenobetaine, 13C2",644034688.0,0.0019056675406899821,1230135.1742344173
230810_Poo_G5_NFEX_Full8,"Guanine 2(15N), 0(13C)",1196301.0,"Arsenobetaine, 13C2",620862976.0,0.0019268357854213551,1243799.5736455738
230810_Poo_G5_NFEX_Full9,"Guanine 2(15N), 0(13C)",1548487.0,"Arsenobetaine, 13C2",616210752.0,0.002512917853143854,1622123.783456298
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 0(13C)",,"Arsenobetaine, 13C2",649602240.0,,
