filename,compound_name,area,compound_name_IS,area_IS,bmis_area,result_column
230831_Std_4uMStdsMix2InH2O_3,"Glycine betaine 0(15N), 1(13C)",125444864.0,"Arsenobetaine, 13C2",134040.0,935.8763354222621,461282248542.8813
230831_Std_4uMStdsMix2InMatrix_1,"Glycine betaine 0(15N), 1(13C)",107744456.0,"Arsenobetaine, 13C2",380272256.0,0.28333504298562345,139652452.75748146
230831_Std_4uMStdsMix2InMatrix_2,"Glycine betaine 0(15N), 1(13C)",124187944.0,"Arsenobetaine, 13C2",340778688.0,0.36442403346537916,179620245.98488164
230831_Std_4uMStdsMix2InMatrix_3,"Glycine betaine 0(15N), 1(13C)",130262248.0,"Arsenobetaine, 13C2",347793856.0,0.3745386692512475,184605628.94831827
230831_Std_H2OinMatrix_1,"Glycine betaine 0(15N), 1(13C)",15273.0,"Arsenobetaine, 13C2",370845056.0,4.118431607188529e-05,20299.25664673246
230831_Std_H2OinMatrix_2,"Glycine betaine 0(15N), 1(13C)",199480.0,"Arsenobetaine, 13C2",328226112.0,0.0006077517683906879,299553.5752623543
230831_Std_H2OinMatrix_3,"Glycine betaine 0(15N), 1(13C)",4675332.0,"Arsenobetaine, 13C2",321697600.0,0.014533313273086277,7163296.230118428
230831_Poo_G5_NFEX-CatEx_Full1,"Glycine betaine 1(15N), 0(13C)",46866.0,"Arsenobetaine, 13C2",558859392.0,8.386009194956859e-05,41333.635987340305
230831_Poo_G5_NFEX-CatEx_Full10,"Glycine betaine 1(15N), 0(13C)",29459.0,"Arsenobetaine, 13C2",537262592.0,5.483166041830063e-05,27025.869392969977
230831_Poo_G5_NFEX-CatEx_Full11,"Glycine betaine 1(15N), 0(13C)",17292.0,"Arsenobetaine, 13C2",530295616.0,3.260822733258274e-05,16072.205114775687
230831_Poo_G5_NFEX-CatEx_Full2,"Glycine betaine 1(15N), 0(13C)",52599.0,"Arsenobetaine, 13C2",532988064.0,9.868701299847495e-05,48641.647977323366
230831_Poo_G5_NFEX-CatEx_Full3,"Glycine betaine 1(15N), 0(13C)",76554.0,"Arsenobetaine, 13C2",527539360.0,0.00014511523841557528,71525.56480015101
230831_Poo_G5_NFEX-CatEx_Full4,"Glycine betaine 1(15N), 0(13C)",5441994.0,"Arsenobetaine, 13C2",534713696.0,0.010177397812529567,5016317.615468757
230831_Poo_G5_NFEX-CatEx_Full5,"Glycine betaine 1(15N), 0(13C)",48641.0,"Arsenobetaine, 13C2",550112256.0,8.842013510784243e-05,43581.226701931955
230831_Poo_G5_NFEX-CatEx_Full6,"Glycine betaine 1(15N), 0(13C)",46057.0,"Arsenobetaine, 13C2",524432928.0,8.782247936956391e-05,43286.64933911908
230831_Poo_G5_NFEX-CatEx_Full7,"Glycine betaine 1(15N), 0(13C)",5591090.0,"Arsenobetaine, 13C2",531548032.0,0.010518503810395069,5184444.680692463
